bank_transaction_id,booking_date,value_date,amount,currency,transaction_type,payer_name,payer_reference,bank_description,scenario_type,is_reversal,original_bank_transaction_id
BTX-0001362,2025-04-15,2025-04-15,4674.92,GBP,credit,BRIGHTPATH LIMITED,C0042-INV-101664,BRIGHTPATH LIMITED C0042-INV-101664,clean_reference,False,
BTX-0001669,2025-04-15,2025-04-15,1532.59,GBP,unexpected_credit,BrightPath Holdings,,BrightPath Holdings,unexpected_receipt,False,
BTX-0001101,2025-04-15,2025-04-15,4295.35,GBP,credit,Acme LIMITED,C0047 101360,Acme LIMITED C0047 101360,truncated_reference,False,
BTX-0000519,2025-04-15,2025-04-15,990.08,GBP,credit,Silverline Retail,PAY INV-100647,Silverline Retail PAY INV-100647,clean_reference,False,
BTX-0000725,2025-04-15,2025-04-15,3197.46,GBP,credit,Harbour Solutions,C0023-INV-100890,Harbour Solutions C0023-INV-100890,clean_reference,False,
BTX-0001235,2025-04-15,2025-04-15,2632.68,GBP,credit,ClearWater Solutions,,ClearWater Solutions,missing_reference,False,
BTX-0001466,2025-04-15,2025-04-15,1423.11,GBP,credit,BrightPath Services,C0018-INV-101788,BrightPath Services C0018-INV-101788,clean_reference,False,
BTX-0001856,2025-04-15,2025-04-15,-3945.61,GBP,reversal,Harbour Solutions,REV C0023-INV-1005,REVERSAL BTX-0000471,reversal,True,BTX-0000471
BTX-0000224,2025-04-15,2025-04-15,149.0,GBP,credit,Redwood Retail,100269,Redwood Retail 100269,truncated_reference,False,
BTX-0000511,2025-04-15,2025-04-15,199.0,GBP,credit,ClearWater Limited,INV-100634,ClearWater Limited INV-100634,clean_reference,False,
BTX-0000756,2025-04-15,2025-04-15,1644.02,GBP,credit,ACME LIMITED,PAY INV-100929,ACME LIMITED PAY INV-100929,clean_reference,False,
BTX-0001720,2025-04-15,2025-04-15,2410.93,GBP,unexpected_credit,Silverline Trading,,Silverline Trading,unexpected_receipt,False,
BTX-0000553,2025-04-15,2025-04-15,399.0,GBP,credit,BlueRock Services,C0052 100690,BlueRock Services C0052 100690,clean_reference,False,
BTX-0000851,2025-04-15,2025-04-15,1573.47,GBP,credit,Vertex Group,C0026-INV-101045,Vertex Group C0026-INV-101045,clean_reference,False,
BTX-0001184,2025-04-15,2025-04-15,1211.86,GBP,credit,ClearWater Group,101452,ClearWater Group 101452,truncated_reference,False,
BTX-0001620,2025-04-15,2025-04-15,3189.75,GBP,credit,Maple Limited,C0001-INV-101975,Maple Limited C0001-INV-101975,clean_reference,False,
BTX-0000852,2025-04-15,2025-04-15,1200.0,GBP,credit,Silverline Group,,Silverline Group,missing_reference,False,
BTX-0001737,2025-04-15,2025-04-15,2884.57,GBP,unexpected_credit,Northstar Retail,ON ACCOUNT,Northstar Retail ON ACCOUNT,unexpected_receipt,False,
BTX-0000400,2025-04-15,2025-04-15,4476.07,GBP,credit,Redwood Retail,INV-1,Redwood Retail INV-1,truncated_reference,False,
BTX-0001010,2025-04-16,2025-04-16,3847.12,GBP,credit,NORTHSTAR SERVICES,INV-101245,NORTHSTAR SERVICES INV-101245,clean_reference,False,
BTX-0000963,2025-04-16,2025-04-16,767.46,GBP,credit,BlueRock Distribution,C0061-INV-101192,BlueRock Distribution C0061-INV-101192,clean_reference,False,
BTX-0001717,2025-04-16,2025-04-16,99.0,GBP,unexpected_credit,BrightPath Solutions,,BrightPath Solutions,unexpected_receipt,False,
BTX-0000165,2025-04-16,2025-04-16,981.79,GBP,credit,BLUEROCK SOLUTIONS,PAY INV-100196,BLUEROCK SOLUTIONS PAY INV-100196,clean_reference,False,
BTX-0001676,2025-04-16,2025-04-16,999.0,GBP,unexpected_credit,Third Party Receipt,PAYMENT,Third Party Receipt PAYMENT,unexpected_receipt,False,
BTX-0000104,2025-04-16,2025-04-16,199.0,GBP,credit,ACME HOLDINGS,C0015-INV-100126,ACME HOLDINGS C0015-INV-100126,clean_reference,False,
BTX-0000256,2025-04-16,2025-04-16,2325.33,GBP,credit,Redwood Group,,Redwood Group,missing_reference,False,
BTX-0001128,2025-04-16,2025-04-16,4699.64,GBP,credit,BRIGHTPATH PARTNERS,C0031-101388,BRIGHTPATH PARTNERS C0031-101388,truncated_reference,False,
BTX-0001156,2025-04-16,2025-04-16,1488.98,GBP,credit,BrightPath Solutions,C0064 101420,BrightPath Solutions C0064 101420,clean_reference,False,
BTX-0000080,2025-04-16,2025-04-16,2083.34,GBP,credit,BrightPath Partners,,BrightPath Partners,missing_reference,False,
BTX-0000408,2025-04-16,2025-04-16,399.0,GBP,credit,Vertex Services,C0055 100493,Vertex Services C0055 100493,clean_reference,False,
BTX-0001852,2025-04-16,2025-04-16,-4119.47,GBP,reversal,Vertex Limited,REV C0007 100060,REVERSAL BTX-0000054,reversal,True,BTX-0000054
BTX-0001427,2025-04-16,2025-04-16,4772.64,GBP,credit,Acme Holdings,INV-101745,Acme Holdings INV-101745,clean_reference,False,
BTX-0000669,2025-04-16,2025-04-16,3692.12,GBP,credit,Silverline Holdings,C0040 100826,Silverline Holdings C0040 100826,clean_reference,False,
BTX-0000561,2025-04-16,2025-04-16,2192.6,GBP,credit,HARBOUR GROUP,C0067-INV-100698,HARBOUR GROUP C0067-INV-100698,clean_reference,False,
BTX-0000414,2025-04-16,2025-04-16,2175.47,GBP,credit,Northstar Holdings,,Northstar Holdings,missing_reference,False,
BTX-0000531,2025-04-17,2025-04-17,3829.67,GBP,credit,Maple Distribution,INV-100661,Maple Distribution INV-100661,clean_reference,False,
BTX-0000661,2025-04-17,2025-04-17,4194.09,GBP,credit,IRONBRIDGE DISTRIBUTION,,IRONBRIDGE DISTRIBUTION,missing_reference,False,
BTX-0000846,2025-04-17,2025-04-17,4936.59,GBP,credit,HARBOUR DISTRIBUTION,C0014 ,HARBOUR DISTRIBUTION C0014 ,truncated_reference,False,
BTX-0000988,2025-04-17,2025-04-17,2682.93,GBP,credit,Silverline Group,INV-101220,Silverline Group INV-101220,clean_reference,False,
BTX-0000658,2025-04-17,2025-04-17,2500.0,GBP,credit,Redwood Retail,100814,Redwood Retail 100814,truncated_reference,False,
BTX-0001207,2025-04-17,2025-04-17,1200.0,GBP,credit,Acme Group,0066101480,Acme Group 0066101480,truncated_reference,False,
BTX-0000802,2025-04-17,2025-04-17,750.0,GBP,credit,Acme Trading,C0063-INV-100982,Acme Trading C0063-INV-100982,clean_reference,False,
BTX-0001756,2025-04-17,2025-04-17,2100.71,GBP,unexpected_credit,Unknown Sender,MISC,Unknown Sender MISC,unexpected_receipt,False,
BTX-0000357,2025-04-17,2025-04-17,2500.0,GBP,credit,Vertex Distribution,C0069 100435,Vertex Distribution C0069 100435,clean_reference,False,
BTX-0000786,2025-04-17,2025-04-17,1268.92,GBP,credit,Vertex Group,C0026 100965,Vertex Group C0026 100965,clean_reference,False,
BTX-0000832,2025-04-17,2025-04-17,852.51,GBP,credit,Summit Retail,PAY INV-101020,Summit Retail PAY INV-101020,clean_reference,False,
BTX-0000750,2025-04-17,2025-04-17,1412.86,GBP,credit,IronBridge Services,PAY INV-100923,IronBridge Services PAY INV-100923,clean_reference,False,
BTX-0000932,2025-04-17,2025-04-17,500.0,GBP,credit,Acme Ltd,C0047-INV-101156,Acme Ltd C0047-INV-101156,clean_reference,False,
BTX-0001712,2025-04-17,2025-04-17,199.0,GBP,unexpected_credit,BrightPath Solutions,,BrightPath Solutions,unexpected_receipt,False,
BTX-0001553,2025-04-17,2025-04-17,125.0,GBP,credit,Acme Solutions,101899,Acme Solutions 101899,truncated_reference,False,
BTX-0001176,2025-04-18,2025-04-18,1489.33,GBP,credit,BrightPath Solutions,C0064-INV-101441,BrightPath Solutions C0064-INV-101441,clean_reference,False,
BTX-0001040,2025-04-18,2025-04-18,750.0,GBP,credit,Northstar Distribution,C0036 101285,Northstar Distribution C0036 101285,clean_reference,False,
BTX-0000446,2025-04-18,2025-04-18,4822.88,GBP,credit,VERTEX PARTNERS,PAY INV-100539,VERTEX PARTNERS PAY INV-100539,clean_reference,False,
BTX-0000440,2025-04-18,2025-04-18,1250.79,GBP,credit,REDWOOD HOLDINGS,C0038-IN,REDWOOD HOLDINGS C0038-IN,truncated_reference,False,
BTX-0000971,2025-04-18,2025-04-18,268.91,GBP,credit,ACME LIMITED,INV-1,ACME LIMITED INV-1,truncated_reference,False,
BTX-0000453,2025-04-18,2025-04-18,421.19,GBP,credit,HARBOUR LIMITED,C0011 100552,HARBOUR LIMITED C0011 100552,clean_reference,False,
BTX-0001779,2025-04-18,2025-04-18,3262.67,GBP,unexpected_credit,IronBridge Ltd,,IronBridge Ltd,unexpected_receipt,False,
BTX-0000389,2025-04-18,2025-04-18,750.0,GBP,credit,CLEARWATER SERVICES,INV-100472,CLEARWATER SERVICES INV-100472,clean_reference,False,
BTX-0000103,2025-04-18,2025-04-18,299.0,GBP,credit,Vertex Retail,C0033 100125,Vertex Retail C0033 100125,truncated_reference,False,
BTX-0000838,2025-04-18,2025-04-18,750.0,GBP,credit,Harbour Ltd,,Harbour Ltd,missing_reference,False,
BTX-0000355,2025-04-18,2025-04-18,2033.99,GBP,credit,Vertex Partners,C0010 100433,Vertex Partners C0010 100433,clean_reference,False,
BTX-0001575,2025-04-18,2025-04-18,999.0,GBP,credit,MAPLE SERVICES,0059101924,MAPLE SERVICES 0059101924,truncated_reference,False,
BTX-0001294,2025-04-19,2025-04-19,2852.18,GBP,credit,BrightPath LIMITED,101581,BrightPath LIMITED 101581,truncated_reference,False,
BTX-0001674,2025-04-19,2025-04-19,2488.56,GBP,unexpected_credit,Acme Solutions,MISC C0039,Acme Solutions MISC C0039,unexpected_receipt,False,
BTX-0000483,2025-04-19,2025-04-19,827.66,GBP,credit,Northstar Limited,,Northstar Limited,missing_reference,False,
BTX-0001079,2025-04-19,2025-04-19,4128.34,GBP,credit,IRONBRIDGE SERVICES,C0024 101336,IRONBRIDGE SERVICES C0024 101336,clean_reference,False,
BTX-0001483,2025-04-19,2025-04-19,2062.25,GBP,credit,Silverline Holdings,C0040 101808,Silverline Holdings C0040 101808,clean_reference,False,
BTX-0000298,2025-04-19,2025-04-19,1261.43,GBP,credit,Summit Services,C0058-INV-100360,Summit Services C0058-INV-100360,clean_reference,False,
BTX-0000620,2025-04-19,2025-04-19,149.0,GBP,credit,Northstar Retail,C0029-INV-100771,Northstar Retail C0029-INV-100771,clean_reference,False,
BTX-0001506,2025-04-19,2025-04-19,2199.93,GBP,credit,Redwood Services,C0044-INV-101836,Redwood Services C0044-INV-101836,clean_reference,False,
BTX-0000767,2025-04-19,2025-04-19,1906.56,GBP,credit,BrightPath Limited,INV-100945,BrightPath Limited INV-100945,clean_reference,False,
BTX-0001507,2025-04-19,2025-04-19,1032.14,GBP,credit,Northstar Trading,,Northstar Trading,missing_reference,False,
BTX-0000899,2025-04-19,2025-04-19,2655.72,GBP,credit,REDWOOD GROUP,,REDWOOD GROUP,missing_reference,False,
BTX-0000911,2025-04-19,2025-04-19,1200.0,GBP,credit,ACME PARTNERS,C0027-IN,ACME PARTNERS C0027-IN,truncated_reference,False,
BTX-0000375,2025-04-19,2025-04-19,1600.27,GBP,credit,ACME SOLUTIONS,INV-100454,ACME SOLUTIONS INV-100454,clean_reference,False,
BTX-0000200,2025-04-19,2025-04-19,99.0,GBP,credit,Harbour Distribution,PAY INV-100237,Harbour Distribution PAY INV-100237,clean_reference,False,
BTX-0000378,2025-04-19,2025-04-19,4656.94,GBP,credit,ACME TRADING,PAY INV-100457,ACME TRADING PAY INV-100457,clean_reference,False,
BTX-0000545,2025-04-19,2025-04-19,125.0,GBP,credit,Acme Group,PAY INV-100678,Acme Group PAY INV-100678,clean_reference,False,
BTX-0000919,2025-04-19,2025-04-19,643.89,GBP,credit,Harbour Holdings,INV-101139,Harbour Holdings INV-101139,clean_reference,False,
BTX-0000396,2025-04-19,2025-04-19,4392.72,GBP,credit,BlueRock Services,100479,BlueRock Services 100479,truncated_reference,False,
BTX-0000672,2025-04-19,2025-04-19,367.2,GBP,credit,Vertex Holdings,C0019 100830,Vertex Holdings C0019 100830,clean_reference,False,
BTX-0000090,2025-04-20,2025-04-20,500.0,GBP,credit,BrightPath Partners,C0031 100111,BrightPath Partners C0031 100111,clean_reference,False,
BTX-0000252,2025-04-20,2025-04-20,3517.58,GBP,credit,Vertex Holdings,C0019 100305,Vertex Holdings C0019 100305,clean_reference,False,
BTX-0000046,2025-04-20,2025-04-20,1876.65,GBP,credit,BlueRock Services,C0052 100050,BlueRock Services C0052 100050,clean_reference,False,
BTX-0001835,2025-04-20,2025-04-20,2963.4,GBP,unexpected_credit,Maple Services,ADVANCE PAYMENT,Maple Services ADVANCE PAYMENT,unexpected_receipt,False,
BTX-0000286,2025-04-20,2025-04-20,2255.14,GBP,credit,Acme Partners,C0027 100346,Acme Partners C0027 100346,clean_reference,False,
BTX-0000249,2025-04-20,2025-04-20,3925.37,GBP,credit,ACME DISTRIBUTION,INV-100302,ACME DISTRIBUTION INV-100302,clean_reference,False,
BTX-0000671,2025-04-20,2025-04-20,750.0,GBP,credit,Harbour Holdings,INV-100828,Harbour Holdings INV-100828,clean_reference,False,
BTX-0000619,2025-04-20,2025-04-20,149.0,GBP,credit,Acme Retail,INV-100770,Acme Retail INV-100770,clean_reference,False,
BTX-0001288,2025-04-20,2025-04-20,3784.15,GBP,credit,Silverline Holdings,INV-1,Silverline Holdings INV-1,truncated_reference,False,
BTX-0001400,2025-04-20,2025-04-20,1574.5,GBP,credit,Silverline Group,101708,Silverline Group 101708,truncated_reference,False,
BTX-0000813,2025-04-20,2025-04-20,3081.19,GBP,credit,Acme Distribution,PAY INV-100998,Acme Distribution PAY INV-100998,clean_reference,False,
BTX-0001560,2025-04-20,2025-04-20,2500.0,GBP,credit,Acme Retail,INV-101906,Acme Retail INV-101906,clean_reference,False,
BTX-0001029,2025-04-20,2025-04-20,4238.05,GBP,credit,BrightPath Distribution,C0072 101273,BrightPath Distribution C0072 101273,clean_reference,False,
BTX-0001289,2025-04-20,2025-04-20,779.67,GBP,credit,Silverline Holdings,,Silverline Holdings,missing_reference,False,
BTX-0000575,2025-04-20,2025-04-20,276.6,GBP,credit,Redwood Holdings,INV-100712,Redwood Holdings INV-100712,clean_reference,False,
BTX-0000247,2025-04-21,2025-04-21,2685.08,GBP,credit,Acme Solutions,100299,Acme Solutions 100299,truncated_reference,False,
BTX-0001286,2025-04-21,2025-04-21,999.0,GBP,credit,REDWOOD LIMITED,PAY INV-101572,REDWOOD LIMITED PAY INV-101572,clean_reference,False,
BTX-0000766,2025-04-21,2025-04-21,1610.02,GBP,credit,Vertex Distribution,C0069 100943,Vertex Distribution C0069 100943,clean_reference,False,
BTX-0000765,2025-04-21,2025-04-21,149.0,GBP,credit,IronBridge Services,,IronBridge Services,missing_reference,False,
BTX-0000196,2025-04-21,2025-04-21,977.2,GBP,credit,MAPLE LIMITED,C0001 100232,MAPLE LIMITED C0001 100232,clean_reference,False,
BTX-0000258,2025-04-21,2025-04-21,1431.08,GBP,credit,Northstar Trading,C0034-INV-100311,Northstar Trading C0034-INV-100311,clean_reference,False,
BTX-0001005,2025-04-21,2025-04-21,1484.64,GBP,credit,Summit Retail,,Summit Retail,missing_reference,False,
BTX-0001045,2025-04-21,2025-04-21,500.0,GBP,credit,BLUEROCK PARTNERS,101293,BLUEROCK PARTNERS 101293,truncated_reference,False,
BTX-0001709,2025-04-21,2025-04-21,4187.67,GBP,unexpected_credit,Unknown Sender,MISC,Unknown Sender MISC,unexpected_receipt,False,
BTX-0000153,2025-04-21,2025-04-21,1841.17,GBP,credit,Maple Distribution,100183,Maple Distribution 100183,truncated_reference,False,
BTX-0001335,2025-04-21,2025-04-21,125.0,GBP,credit,Summit Services,,Summit Services,missing_reference,False,
BTX-0000318,2025-04-21,2025-04-21,2478.45,GBP,credit,Vertex Retail,INV-100385,Vertex Retail INV-100385,clean_reference,False,
BTX-0000275,2025-04-21,2025-04-21,4143.6,GBP,credit,Harbour Solutions,PAY INV-100332,Harbour Solutions PAY INV-100332,clean_reference,False,
BTX-0001113,2025-04-21,2025-04-21,1631.03,GBP,credit,Redwood Retail,,Redwood Retail,missing_reference,False,
BTX-0000278,2025-04-21,2025-04-21,2353.71,GBP,credit,Acme LIMITED,C0047 100337,Acme LIMITED C0047 100337,clean_reference,False,
BTX-0001099,2025-04-21,2025-04-21,2500.0,GBP,credit,Silverline Retail,,Silverline Retail,missing_reference,False,
BTX-0000304,2025-04-21,2025-04-21,1627.74,GBP,credit,IronBridge Distribution,INV-100367,IronBridge Distribution INV-100367,clean_reference,False,
BTX-0001632,2025-04-21,2025-04-21,3985.93,GBP,credit,IRONBRIDGE LTD,PAY INV-101992,IRONBRIDGE LTD PAY INV-101992,clean_reference,False,
BTX-0001386,2025-04-22,2025-04-22,919.71,GBP,credit,Acme Solutions,PAY INV-101692,Acme Solutions PAY INV-101692,clean_reference,False,
BTX-0001577,2025-04-22,2025-04-22,2368.76,GBP,credit,BrightPath Distribution,101928,BrightPath Distribution 101928,truncated_reference,False,
BTX-0001551,2025-04-22,2025-04-22,4627.28,GBP,credit,Vertex Partners,C0010 101896,Vertex Partners C0010 101896,clean_reference,False,
BTX-0001607,2025-04-22,2025-04-22,2407.29,GBP,credit,Redwood Services,C0044 101960,Redwood Services C0044 101960,clean_reference,False,
BTX-0000236,2025-04-22,2025-04-22,149.0,GBP,credit,BrightPath Limited,C0042 100286,BrightPath Limited C0042 100286,clean_reference,False,
BTX-0000841,2025-04-22,2025-04-22,2882.8,GBP,credit,BlueRock Partners,C0037-INV-101031,BlueRock Partners C0037-INV-101031,clean_reference,False,
BTX-0000878,2025-04-22,2025-04-22,2058.15,GBP,credit,IronBridge Distribution,,IronBridge Distribution,missing_reference,False,
BTX-0000164,2025-04-22,2025-04-22,2922.63,GBP,credit,Summit Trading,C0012-INV-100195,Summit Trading C0012-INV-100195,clean_reference,False,
BTX-0001111,2025-04-22,2025-04-22,598.6,GBP,credit,Vertex Group,,Vertex Group,missing_reference,False,
BTX-0001311,2025-04-22,2025-04-22,2940.71,GBP,credit,IronBridge Ltd,101603,IronBridge Ltd 101603,truncated_reference,False,
BTX-0000622,2025-04-23,2025-04-23,125.0,GBP,credit,BrightPath Ltd,C0060 100773,BrightPath Ltd C0060 100773,clean_reference,False,
BTX-0001190,2025-04-23,2025-04-23,4874.57,GBP,credit,Silverline Trading,PAY INV-101459,Silverline Trading PAY INV-101459,clean_reference,False,
BTX-0001346,2025-04-23,2025-04-23,3516.57,GBP,credit,BlueRock Partners,0037101641,BlueRock Partners 0037101641,truncated_reference,False,
BTX-0001064,2025-04-23,2025-04-23,823.74,GBP,credit,ClearWater Solutions,101316,ClearWater Solutions 101316,truncated_reference,False,
BTX-0001482,2025-04-23,2025-04-23,4079.42,GBP,credit,Vertex Services,C0055-INV-101807,Vertex Services C0055-INV-101807,clean_reference,False,
BTX-0000981,2025-04-23,2025-04-23,450.75,GBP,credit,CLEARWATER SOLUTIONS,C0070-INV-101212,CLEARWATER SOLUTIONS C0070-INV-101212,clean_reference,False,
BTX-0001705,2025-04-23,2025-04-23,1200.0,GBP,unexpected_credit,BlueRock Solutions,ON ACCOUNT,BlueRock Solutions ON ACCOUNT,unexpected_receipt,False,
BTX-0001535,2025-04-23,2025-04-23,4093.39,GBP,credit,Vertex Retail,C0033-INV-101876,Vertex Retail C0033-INV-101876,clean_reference,False,
BTX-0000839,2025-04-23,2025-04-23,1077.81,GBP,credit,Northstar Distribution,PAY 101027,Northstar Distribution PAY 101027,truncated_reference,False,
BTX-0001828,2025-04-23,2025-04-23,2813.8,GBP,unexpected_credit,Vertex Distribution,,Vertex Distribution,unexpected_receipt,False,
BTX-0000537,2025-04-23,2025-04-23,3449.56,GBP,credit,HARBOUR GROUP,C0067 100668,HARBOUR GROUP C0067 100668,clean_reference,False,
BTX-0001081,2025-04-23,2025-04-23,199.0,GBP,credit,Northstar Limited,PAY INV-101338,Northstar Limited PAY INV-101338,clean_reference,False,
BTX-0001762,2025-04-24,2025-04-24,1057.76,GBP,unexpected_credit,BlueRock Services,,BlueRock Services,unexpected_receipt,False,
BTX-0001780,2025-04-24,2025-04-24,149.0,GBP,unexpected_credit,Harbour Holdings,MISC C0028,Harbour Holdings MISC C0028,unexpected_receipt,False,
BTX-0000109,2025-04-24,2025-04-24,99.0,GBP,credit,Acme Solutions,C0039-INV-100132,Acme Solutions C0039-INV-100132,clean_reference,False,
BTX-0001518,2025-04-24,2025-04-24,4948.74,GBP,credit,ClearWater Solutions,C0070-INV-101855,ClearWater Solutions C0070-INV-101855,clean_reference,False,
BTX-0001290,2025-04-24,2025-04-24,90.01,GBP,credit,SILVERLINE HOLDINGS,,SILVERLINE HOLDINGS,missing_reference,False,
BTX-0000607,2025-04-24,2025-04-24,1200.0,GBP,credit,Northstar Limited,C0056 100756,Northstar Limited C0056 100756,clean_reference,False,
BTX-0000743,2025-04-24,2025-04-24,3001.25,GBP,credit,BlueRock Solutions,PAY INV-100916,BlueRock Solutions PAY INV-100916,clean_reference,False,
BTX-0000082,2025-04-24,2025-04-24,999.0,GBP,credit,Acme Ltd,PAY INV-100099,Acme Ltd PAY INV-100099,clean_reference,False,
BTX-0001233,2025-04-24,2025-04-24,2827.17,GBP,credit,Vertex Solutions,C0074 101508,Vertex Solutions C0074 101508,clean_reference,False,
BTX-0001815,2025-04-24,2025-04-24,99.0,GBP,unexpected_credit,Third Party Receipt,PAYMENT,Third Party Receipt PAYMENT,unexpected_receipt,False,
BTX-0001110,2025-04-24,2025-04-24,65.23,GBP,credit,IronBridge Services,,IronBridge Services,missing_reference,False,
BTX-0000170,2025-04-24,2025-04-24,1200.0,GBP,credit,BRIGHTPATH DISTRIBUTION,C0072-INV-100202,BRIGHTPATH DISTRIBUTION C0072-INV-100202,clean_reference,False,
BTX-0000037,2025-04-24,2025-04-24,2500.0,GBP,credit,Harbour Solutions,C0023-INV-100041,Harbour Solutions C0023-INV-100041,clean_reference,False,
BTX-0000303,2025-04-24,2025-04-24,282.08,GBP,credit,Harbour Solutions,C0023 100366,Harbour Solutions C0023 100366,clean_reference,False,
BTX-0001212,2025-04-24,2025-04-24,3157.33,GBP,credit,BrightPath Partners,0031101485,BrightPath Partners 0031101485,truncated_reference,False,
BTX-0000947,2025-04-25,2025-04-25,127.37,GBP,credit,ClearWater Group,,ClearWater Group,missing_reference,False,
BTX-0000706,2025-04-25,2025-04-25,3937.4,GBP,credit,BRIGHTPATH SERVICES,INV-100868,BRIGHTPATH SERVICES INV-100868,clean_reference,False,
