payment_record_id,invoice_id,customer_id,customer_code,customer_name,invoice_number,expected_amount,currency,invoice_date,due_date,expected_payment_date,expected_reference,reference_quality_hint,scenario_type
PAYREC-001753,INVREC-001753,CUST-00074,C0074,Vertex Solutions,INV-101753,250.0,GBP,2025-03-03,2025-04-02,2025-04-01,C0074 101753,medium,matched
PAYREC-001754,INVREC-001754,CUST-00049,C0049,Maple Holdings,INV-101754,1500.0,GBP,2025-01-08,2025-02-22,2025-02-22,C0049-INV-101754,low,matched
PAYREC-001755,INVREC-001755,CUST-00027,C0027,Acme Partners,INV-101755,2500.0,GBP,2025-01-29,2025-02-28,2025-03-09,INV-101755,high,matched
PAYREC-001756,INVREC-001756,CUST-00023,C0023,Harbour Solutions,INV-101756,1200.0,GBP,2025-03-04,2025-04-03,2025-04-05,C0023 101756,high,matched
PAYREC-001757,INVREC-001757,CUST-00021,C0021,ClearWater Limited,INV-101757,1200.0,GBP,2025-01-03,2025-02-02,2025-02-01,INV-101757,medium,unmatched_expected
PAYREC-001758,INVREC-001758,CUST-00061,C0061,BlueRock Distribution,INV-101758,2662.83,GBP,2025-02-14,2025-03-16,2025-03-16,INV-101758,high,matched
PAYREC-001759,INVREC-001759,CUST-00037,C0037,BlueRock Partners,INV-101759,750.0,GBP,2025-02-06,2025-03-08,2025-03-10,C0037-INV-101759,high,matched
PAYREC-001760,INVREC-001760,CUST-00051,C0051,ClearWater Distribution,INV-101760,2922.9,GBP,2025-01-13,2025-01-27,2025-01-26,INV-101760,high,matched
PAYREC-001761,INVREC-001761,CUST-00007,C0007,Vertex Limited,INV-101761,149.0,GBP,2025-02-08,2025-03-10,2025-03-14,C0007 101761,high,matched
PAYREC-001762,INVREC-001762,CUST-00057,C0057,Silverline Trading,INV-101762,1088.34,GBP,2025-03-31,2025-04-30,2025-05-03,PAY INV-101762,medium,matched
PAYREC-001763,INVREC-001763,CUST-00026,C0026,Vertex Group,INV-101763,2899.63,GBP,2025-03-25,2025-04-01,2025-04-03,C0026-INV-101763,medium,unmatched_expected
PAYREC-001764,INVREC-001764,CUST-00019,C0019,Vertex Holdings,INV-101764,4216.22,GBP,2025-02-18,2025-04-04,2025-04-06,INV-101764,high,matched
PAYREC-001765,INVREC-001765,CUST-00008,C0008,ClearWater Services,INV-101765,4728.06,GBP,2025-01-13,2025-02-12,2025-02-15,C0008-INV-101765,medium,matched
PAYREC-001766,INVREC-001766,CUST-00016,C0016,Northstar Holdings,INV-101766,4850.15,GBP,2025-03-07,2025-04-06,2025-04-06,PAY INV-101766,medium,matched
PAYREC-001767,INVREC-001767,CUST-00052,C0052,BlueRock Services,INV-101767,500.0,GBP,2025-02-01,2025-02-08,2025-02-09,INV-101767,low,matched
PAYREC-001768,INVREC-001768,CUST-00039,C0039,Acme Solutions,INV-101768,1500.0,GBP,2025-03-30,2025-04-29,2025-04-25,PAY INV-101768,medium,matched
PAYREC-001769,INVREC-001769,CUST-00049,C0049,Maple Holdings,INV-101769,493.58,GBP,2025-03-30,2025-05-14,2025-05-15,C0049-INV-101769,low,matched
PAYREC-001770,INVREC-001770,CUST-00060,C0060,BrightPath Ltd,INV-101770,2253.34,GBP,2025-03-25,2025-04-24,2025-04-25,C0060 101770,low,matched
PAYREC-001771,INVREC-001771,CUST-00002,C0002,IronBridge Limited,INV-101771,1200.0,GBP,2025-01-16,2025-01-30,2025-01-26,INV-101771,low,matched
PAYREC-001772,INVREC-001772,CUST-00066,C0066,Acme Group,INV-101772,2884.52,GBP,2025-01-29,2025-02-05,2025-02-12,C0066 101772,high,matched
PAYREC-001773,INVREC-001773,CUST-00036,C0036,Northstar Distribution,INV-101773,946.43,GBP,2025-03-30,2025-04-29,2025-04-29,PAY INV-101773,medium,matched
PAYREC-001774,INVREC-001774,CUST-00062,C0062,Redwood Group,INV-101774,149.0,GBP,2025-03-24,2025-04-23,2025-05-02,INV-101774,high,matched
PAYREC-001775,INVREC-001775,CUST-00013,C0013,ClearWater Group,INV-101775,3986.36,GBP,2025-02-11,2025-02-18,2025-02-18,C0013-INV-101775,high,matched
PAYREC-001776,INVREC-001776,CUST-00024,C0024,IronBridge Services,INV-101776,750.0,GBP,2025-02-21,2025-03-23,2025-03-23,PAY INV-101776,medium,matched
PAYREC-001777,INVREC-001777,CUST-00069,C0069,Vertex Distribution,INV-101777,2944.37,GBP,2025-03-09,2025-04-08,2025-04-10,INV-101777,low,unmatched_expected
PAYREC-001778,INVREC-001778,CUST-00016,C0016,Northstar Holdings,INV-101778,944.29,GBP,2025-01-27,2025-03-13,2025-03-15,INV-101778,medium,matched
PAYREC-001779,INVREC-001779,CUST-00024,C0024,IronBridge Services,INV-101779,659.07,GBP,2025-01-01,2025-01-31,2025-01-31,PAY INV-101779,medium,matched
PAYREC-001780,INVREC-001780,CUST-00017,C0017,Redwood Retail,INV-101780,750.0,GBP,2025-03-15,2025-03-29,2025-04-01,C0017-INV-101780,high,matched
PAYREC-001781,INVREC-001781,CUST-00033,C0033,Vertex Retail,INV-101781,250.0,GBP,2025-01-05,2025-01-12,2025-01-12,PAY INV-101781,medium,matched
PAYREC-001782,INVREC-001782,CUST-00047,C0047,Acme Ltd,INV-101782,3307.89,GBP,2025-03-11,2025-03-25,2025-03-26,INV-101782,medium,matched
PAYREC-001783,INVREC-001783,CUST-00032,C0032,IronBridge Holdings,INV-101783,4527.87,GBP,2025-02-08,2025-02-15,2025-02-14,C0032 101783,high,matched
PAYREC-001784,INVREC-001784,CUST-00038,C0038,Redwood Holdings,INV-101784,500.0,GBP,2025-03-26,2025-04-25,2025-04-28,INV-101784,medium,matched
PAYREC-001785,INVREC-001785,CUST-00041,C0041,Summit Holdings,INV-101785,3050.55,GBP,2025-03-08,2025-04-22,2025-05-02,C0041-INV-101785,high,matched
PAYREC-001786,INVREC-001786,CUST-00066,C0066,Acme Group,INV-101786,271.44,GBP,2025-01-27,2025-02-26,2025-03-04,PAY INV-101786,high,unmatched_expected
PAYREC-001787,INVREC-001787,CUST-00005,C0005,Silverline Retail,INV-101787,1115.3,GBP,2025-01-25,2025-02-08,2025-02-03,C0005-INV-101787,medium,matched
PAYREC-001788,INVREC-001788,CUST-00018,C0018,BrightPath Services,INV-101788,1423.11,GBP,2025-03-19,2025-04-18,2025-04-17,C0018-INV-101788,high,matched
PAYREC-001789,INVREC-001789,CUST-00055,C0055,Vertex Services,INV-101789,1200.0,GBP,2025-01-10,2025-02-09,2025-02-08,C0055 101789,medium,matched
PAYREC-001790,INVREC-001790,CUST-00021,C0021,ClearWater Limited,INV-101790,3398.8,GBP,2025-02-21,2025-03-23,2025-03-22,INV-101790,medium,matched
PAYREC-001791,INVREC-001791,CUST-00019,C0019,Vertex Holdings,INV-101791,1383.53,GBP,2025-03-10,2025-03-24,2025-03-26,INV-101791,high,matched
PAYREC-001792,INVREC-001792,CUST-00025,C0025,Northstar Services,INV-101792,2581.57,GBP,2025-02-17,2025-03-19,2025-03-19,INV-101792,medium,matched
PAYREC-001793,INVREC-001793,CUST-00021,C0021,ClearWater Limited,INV-101793,2500.0,GBP,2025-02-23,2025-03-25,2025-03-28,INV-101793,medium,matched
PAYREC-001794,INVREC-001794,CUST-00056,C0056,Northstar Limited,INV-101794,433.75,GBP,2025-02-18,2025-02-25,2025-02-24,C0056 101794,high,unmatched_expected
PAYREC-001795,INVREC-001795,CUST-00016,C0016,Northstar Holdings,INV-101795,376.5,GBP,2025-03-10,2025-03-24,2025-03-27,C0016 101795,medium,matched
PAYREC-001796,INVREC-001796,CUST-00012,C0012,Summit Trading,INV-101796,774.33,GBP,2025-02-16,2025-04-02,2025-04-03,C0012 101796,high,matched
PAYREC-001797,INVREC-001797,CUST-00029,C0029,Northstar Retail,INV-101797,4845.43,GBP,2025-02-05,2025-02-12,2025-02-14,C0029-INV-101797,low,matched
PAYREC-001798,INVREC-001798,CUST-00049,C0049,Maple Holdings,INV-101798,750.0,GBP,2025-01-14,2025-02-13,2025-02-15,PAY INV-101798,low,matched
PAYREC-001799,INVREC-001799,CUST-00040,C0040,Silverline Holdings,INV-101799,2668.35,GBP,2025-03-17,2025-04-16,2025-04-17,C0040 101799,high,unmatched_expected
PAYREC-001800,INVREC-001800,CUST-00074,C0074,Vertex Solutions,INV-101800,4488.02,GBP,2025-02-06,2025-03-08,2025-03-10,C0074-INV-101800,medium,matched
PAYREC-001801,INVREC-001801,CUST-00022,C0022,Maple Distribution,INV-101801,1758.61,GBP,2025-02-10,2025-03-27,2025-03-29,PAY INV-101801,medium,matched
PAYREC-001802,INVREC-001802,CUST-00069,C0069,Vertex Distribution,INV-101802,2410.47,GBP,2025-03-12,2025-04-11,2025-04-11,C0069-INV-101802,low,unmatched_expected
PAYREC-001803,INVREC-001803,CUST-00017,C0017,Redwood Retail,INV-101803,819.68,GBP,2025-02-03,2025-02-10,2025-02-11,C0017-INV-101803,high,matched
PAYREC-001804,INVREC-001804,CUST-00017,C0017,Redwood Retail,INV-101804,311.68,GBP,2025-01-19,2025-02-18,2025-02-20,PAY INV-101804,high,matched
PAYREC-001805,INVREC-001805,CUST-00048,C0048,BlueRock Ltd,INV-101805,2316.04,GBP,2025-02-01,2025-03-03,2025-03-03,PAY INV-101805,high,matched
PAYREC-001806,INVREC-001806,CUST-00057,C0057,Silverline Trading,INV-101806,1415.32,GBP,2025-02-15,2025-03-17,2025-03-16,C0057 101806,medium,matched
PAYREC-001807,INVREC-001807,CUST-00055,C0055,Vertex Services,INV-101807,4079.42,GBP,2025-03-08,2025-04-22,2025-04-23,C0055-INV-101807,medium,matched
PAYREC-001808,INVREC-001808,CUST-00040,C0040,Silverline Holdings,INV-101808,2062.25,GBP,2025-03-23,2025-04-22,2025-04-21,C0040 101808,high,matched
PAYREC-001809,INVREC-001809,CUST-00041,C0041,Summit Holdings,INV-101809,199.0,GBP,2025-01-12,2025-02-11,2025-02-18,C0041-INV-101809,high,matched
PAYREC-001810,INVREC-001810,CUST-00012,C0012,Summit Trading,INV-101810,250.0,GBP,2025-01-22,2025-02-21,2025-02-23,C0012-INV-101810,high,matched
PAYREC-001811,INVREC-001811,CUST-00071,C0071,Redwood Partners,INV-101811,399.0,GBP,2025-03-05,2025-04-04,2025-04-05,C0071-INV-101811,high,matched
PAYREC-001812,INVREC-001812,CUST-00066,C0066,Acme Group,INV-101812,4989.87,GBP,2025-01-18,2025-02-17,2025-02-24,C0066 101812,high,matched
PAYREC-001813,INVREC-001813,CUST-00069,C0069,Vertex Distribution,INV-101813,199.0,GBP,2025-03-31,2025-04-14,2025-04-16,C0069 101813,low,unmatched_expected
PAYREC-001814,INVREC-001814,CUST-00001,C0001,Maple Limited,INV-101814,1258.92,GBP,2025-02-24,2025-03-26,2025-03-28,C0001 101814,high,matched
PAYREC-001815,INVREC-001815,CUST-00068,C0068,Redwood Trading,INV-101815,4825.0,GBP,2025-03-29,2025-04-28,2025-04-30,C0068 101815,high,unmatched_expected
PAYREC-001816,INVREC-001816,CUST-00068,C0068,Redwood Trading,INV-101816,709.93,GBP,2025-01-29,2025-02-12,2025-02-13,PAY INV-101816,high,matched
PAYREC-001817,INVREC-001817,CUST-00046,C0046,Silverline Ltd,INV-101817,1897.75,GBP,2025-01-07,2025-02-06,2025-02-07,C0046 101817,medium,matched
PAYREC-001818,INVREC-001818,CUST-00015,C0015,Acme Holdings,INV-101818,750.0,GBP,2025-02-13,2025-03-30,2025-03-30,C0015-INV-101818,medium,matched
PAYREC-001819,INVREC-001819,CUST-00016,C0016,Northstar Holdings,INV-101819,199.0,GBP,2025-02-07,2025-02-21,2025-02-21,C0016-INV-101819,medium,matched
PAYREC-001820,INVREC-001820,CUST-00001,C0001,Maple Limited,INV-101820,250.0,GBP,2025-03-22,2025-04-21,2025-04-21,C0001-INV-101820,high,unmatched_expected
PAYREC-001821,INVREC-001821,CUST-00066,C0066,Acme Group,INV-101821,4249.34,GBP,2025-01-05,2025-02-19,2025-03-01,PAY INV-101821,high,matched
PAYREC-001822,INVREC-001822,CUST-00008,C0008,ClearWater Services,INV-101822,1526.84,GBP,2025-02-15,2025-02-22,2025-02-24,C0008 101822,medium,matched
PAYREC-001823,INVREC-001823,CUST-00014,C0014,Harbour Distribution,INV-101823,2040.24,GBP,2025-01-01,2025-01-31,2025-02-01,PAY INV-101823,high,unmatched_expected
PAYREC-001824,INVREC-001824,CUST-00002,C0002,IronBridge Limited,INV-101824,750.0,GBP,2025-01-13,2025-02-12,2025-02-08,C0002 101824,low,matched
PAYREC-001825,INVREC-001825,CUST-00066,C0066,Acme Group,INV-101825,84.21,GBP,2025-01-20,2025-02-19,2025-02-22,C0066 101825,high,matched
PAYREC-001826,INVREC-001826,CUST-00033,C0033,Vertex Retail,INV-101826,1854.25,GBP,2025-01-29,2025-02-28,2025-02-27,C0033 101826,medium,matched
PAYREC-001827,INVREC-001827,CUST-00024,C0024,IronBridge Services,INV-101827,500.0,GBP,2025-03-10,2025-04-09,2025-04-10,C0024 101827,medium,matched
PAYREC-001828,INVREC-001828,CUST-00057,C0057,Silverline Trading,INV-101828,78.76,GBP,2025-01-21,2025-02-04,2025-02-03,C0057-INV-101828,medium,matched
PAYREC-001829,INVREC-001829,CUST-00026,C0026,Vertex Group,INV-101829,399.0,GBP,2025-01-15,2025-01-29,2025-01-29,PAY INV-101829,medium,matched
PAYREC-001830,INVREC-001830,CUST-00054,C0054,BrightPath Holdings,INV-101830,199.0,GBP,2025-02-12,2025-03-29,2025-04-01,C0054-INV-101830,high,matched
PAYREC-001831,INVREC-001831,CUST-00062,C0062,Redwood Group,INV-101831,500.0,GBP,2025-03-27,2025-05-11,2025-05-18,C0062 101831,high,matched
PAYREC-001832,INVREC-001832,CUST-00071,C0071,Redwood Partners,INV-101832,1658.19,GBP,2025-03-05,2025-04-04,2025-04-04,C0071 101832,high,unmatched_expected
PAYREC-001833,INVREC-001833,CUST-00052,C0052,BlueRock Services,INV-101833,4136.91,GBP,2025-03-06,2025-04-05,2025-04-06,C0052-INV-101833,low,matched
PAYREC-001834,INVREC-001834,CUST-00017,C0017,Redwood Retail,INV-101834,674.31,GBP,2025-01-15,2025-03-01,2025-03-03,C0017-INV-101834,high,matched
PAYREC-001835,INVREC-001835,CUST-00045,C0045,IronBridge Distribution,INV-101835,307.6,GBP,2025-03-06,2025-03-13,2025-03-14,C0045-INV-101835,medium,matched
PAYREC-001836,INVREC-001836,CUST-00044,C0044,Redwood Services,INV-101836,2199.93,GBP,2025-02-24,2025-04-10,2025-04-12,C0044-INV-101836,medium,matched
PAYREC-001837,INVREC-001837,CUST-00038,C0038,Redwood Holdings,INV-101837,1276.35,GBP,2025-02-06,2025-03-08,2025-03-08,C0038 101837,medium,unmatched_expected
PAYREC-001838,INVREC-001838,CUST-00020,C0020,Acme Limited,INV-101838,125.0,GBP,2025-03-07,2025-03-21,2025-03-22,C0020 101838,high,unmatched_expected
PAYREC-001839,INVREC-001839,CUST-00034,C0034,Northstar Trading,INV-101839,1032.14,GBP,2025-03-31,2025-04-14,2025-04-14,C0034-INV-101839,medium,matched
PAYREC-001840,INVREC-001840,CUST-00014,C0014,Harbour Distribution,INV-101840,983.91,GBP,2025-03-31,2025-04-30,2025-05-02,PAY INV-101840,high,matched
PAYREC-001841,INVREC-001841,CUST-00020,C0020,Acme Limited,INV-101841,1405.62,GBP,2025-01-30,2025-02-13,2025-02-16,INV-101841,high,unmatched_expected
PAYREC-001842,INVREC-001842,CUST-00025,C0025,Northstar Services,INV-101842,500.13,GBP,2025-01-19,2025-02-18,2025-02-17,INV-101842,medium,matched
PAYREC-001843,INVREC-001843,CUST-00007,C0007,Vertex Limited,INV-101843,1200.0,GBP,2025-02-18,2025-03-20,2025-03-22,INV-101843,high,matched
PAYREC-001844,INVREC-001844,CUST-00030,C0030,BlueRock Group,INV-101844,2573.83,GBP,2025-01-29,2025-02-28,2025-02-27,INV-101844,low,unmatched_expected
PAYREC-001845,INVREC-001845,CUST-00007,C0007,Vertex Limited,INV-101845,4717.84,GBP,2025-02-08,2025-02-22,2025-02-28,INV-101845,high,matched
PAYREC-001846,INVREC-001846,CUST-00054,C0054,BrightPath Holdings,INV-101846,99.0,GBP,2025-02-01,2025-03-03,2025-03-04,PAY INV-101846,high,matched
PAYREC-001847,INVREC-001847,CUST-00001,C0001,Maple Limited,INV-101847,250.0,GBP,2025-01-07,2025-02-06,2025-02-06,C0001-INV-101847,high,matched
PAYREC-001848,INVREC-001848,CUST-00061,C0061,BlueRock Distribution,INV-101848,149.0,GBP,2025-02-05,2025-03-22,2025-03-22,PAY INV-101848,high,unmatched_expected
PAYREC-001849,INVREC-001849,CUST-00033,C0033,Vertex Retail,INV-101849,125.0,GBP,2025-03-04,2025-04-03,2025-04-02,PAY INV-101849,medium,unmatched_expected
PAYREC-001850,INVREC-001850,CUST-00002,C0002,IronBridge Limited,INV-101850,1689.5,GBP,2025-03-29,2025-04-28,2025-04-27,PAY INV-101850,low,matched
PAYREC-001851,INVREC-001851,CUST-00047,C0047,Acme Ltd,INV-101851,3268.73,GBP,2025-03-17,2025-04-16,2025-04-26,C0047 101851,medium,unmatched_expected
PAYREC-001852,INVREC-001852,CUST-00027,C0027,Acme Partners,INV-101852,695.9,GBP,2025-03-16,2025-04-15,2025-04-23,PAY INV-101852,high,matched
PAYREC-001853,INVREC-001853,CUST-00016,C0016,Northstar Holdings,INV-101853,3289.06,GBP,2025-01-06,2025-02-05,2025-02-05,PAY INV-101853,medium,matched
PAYREC-001854,INVREC-001854,CUST-00025,C0025,Northstar Services,INV-101854,420.65,GBP,2025-01-25,2025-02-24,2025-02-25,INV-101854,medium,matched
PAYREC-001855,INVREC-001855,CUST-00070,C0070,ClearWater Solutions,INV-101855,4948.74,GBP,2025-03-21,2025-04-20,2025-04-23,C0070-INV-101855,medium,matched
PAYREC-001856,INVREC-001856,CUST-00026,C0026,Vertex Group,INV-101856,199.0,GBP,2025-03-10,2025-04-09,2025-04-09,C0026-INV-101856,medium,matched
PAYREC-001857,INVREC-001857,CUST-00054,C0054,BrightPath Holdings,INV-101857,3808.81,GBP,2025-03-12,2025-04-11,2025-04-13,INV-101857,high,matched
PAYREC-001858,INVREC-001858,CUST-00072,C0072,BrightPath Distribution,INV-101858,3600.76,GBP,2025-02-14,2025-03-16,2025-03-19,C0072 101858,low,matched
PAYREC-001859,INVREC-001859,CUST-00056,C0056,Northstar Limited,INV-101859,4764.6,GBP,2025-01-09,2025-02-08,2025-02-08,C0056 101859,high,matched
PAYREC-001860,INVREC-001860,CUST-00003,C0003,Redwood Ltd,INV-101860,688.22,GBP,2025-01-22,2025-02-21,2025-02-22,C0003-INV-101860,high,unmatched_expected
PAYREC-001861,INVREC-001861,CUST-00006,C0006,BlueRock Solutions,INV-101861,991.45,GBP,2025-03-14,2025-03-21,2025-03-23,C0006-INV-101861,high,matched
PAYREC-001862,INVREC-001862,CUST-00051,C0051,ClearWater Distribution,INV-101862,4859.12,GBP,2025-03-05,2025-04-04,2025-04-06,INV-101862,high,matched
PAYREC-001863,INVREC-001863,CUST-00022,C0022,Maple Distribution,INV-101863,3907.89,GBP,2025-02-26,2025-03-28,2025-03-27,C0022-INV-101863,medium,matched
PAYREC-001864,INVREC-001864,CUST-00052,C0052,BlueRock Services,INV-101864,149.0,GBP,2025-03-19,2025-04-02,2025-04-09,C0052 101864,low,matched
PAYREC-001865,INVREC-001865,CUST-00074,C0074,Vertex Solutions,INV-101865,2500.0,GBP,2025-01-28,2025-02-27,2025-03-01,C0074 101865,medium,unmatched_expected
PAYREC-001866,INVREC-001866,CUST-00066,C0066,Acme Group,INV-101866,1331.23,GBP,2025-02-28,2025-03-30,2025-04-02,INV-101866,high,matched
PAYREC-001867,INVREC-001867,CUST-00029,C0029,Northstar Retail,INV-101867,896.99,GBP,2025-02-07,2025-03-09,2025-03-12,PAY INV-101867,low,matched
PAYREC-001868,INVREC-001868,CUST-00006,C0006,BlueRock Solutions,INV-101868,149.0,GBP,2025-03-10,2025-03-24,2025-04-01,C0006-INV-101868,high,matched
PAYREC-001869,INVREC-001869,CUST-00036,C0036,Northstar Distribution,INV-101869,3229.94,GBP,2025-01-18,2025-02-01,2025-02-03,INV-101869,medium,unmatched_expected
PAYREC-001870,INVREC-001870,CUST-00032,C0032,IronBridge Holdings,INV-101870,299.0,GBP,2025-01-27,2025-02-26,2025-02-28,PAY INV-101870,high,matched
PAYREC-001871,INVREC-001871,CUST-00048,C0048,BlueRock Ltd,INV-101871,2768.91,GBP,2025-02-11,2025-02-18,2025-02-19,INV-101871,high,matched
PAYREC-001872,INVREC-001872,CUST-00018,C0018,BrightPath Services,INV-101872,99.0,GBP,2025-02-22,2025-03-24,2025-03-25,INV-101872,high,matched
PAYREC-001873,INVREC-001873,CUST-00002,C0002,IronBridge Limited,INV-101873,924.84,GBP,2025-02-15,2025-03-01,2025-02-25,C0002-INV-101873,low,unmatched_expected
PAYREC-001874,INVREC-001874,CUST-00003,C0003,Redwood Ltd,INV-101874,4698.13,GBP,2025-03-10,2025-04-09,2025-04-12,PAY INV-101874,high,matched
PAYREC-001875,INVREC-001875,CUST-00075,C0075,Maple Solutions,INV-101875,4731.0,GBP,2025-01-14,2025-02-13,2025-02-15,C0075-INV-101875,low,matched
PAYREC-001876,INVREC-001876,CUST-00033,C0033,Vertex Retail,INV-101876,4093.39,GBP,2025-03-22,2025-04-21,2025-04-20,C0033-INV-101876,medium,matched
PAYREC-001877,INVREC-001877,CUST-00029,C0029,Northstar Retail,INV-101877,4048.28,GBP,2025-02-11,2025-02-25,2025-02-26,PAY INV-101877,low,unmatched_expected
PAYREC-001878,INVREC-001878,CUST-00051,C0051,ClearWater Distribution,INV-101878,2197.82,GBP,2025-01-20,2025-02-19,2025-02-18,PAY INV-101878,high,matched
PAYREC-001879,INVREC-001879,CUST-00019,C0019,Vertex Holdings,INV-101879,149.0,GBP,2025-03-03,2025-03-10,2025-03-13,C0019 101879,high,matched
PAYREC-001880,INVREC-001880,CUST-00023,C0023,Harbour Solutions,INV-101880,943.01,GBP,2025-01-25,2025-02-24,2025-02-23,C0023 101880,high,matched
PAYREC-001881,INVREC-001881,CUST-00037,C0037,BlueRock Partners,INV-101881,4096.62,GBP,2025-01-03,2025-02-02,2025-02-02,PAY INV-101881,high,matched
PAYREC-001882,INVREC-001882,CUST-00025,C0025,Northstar Services,INV-101882,2302.37,GBP,2025-01-09,2025-01-23,2025-01-24,C0025-INV-101882,medium,matched
PAYREC-001883,INVREC-001883,CUST-00052,C0052,BlueRock Services,INV-101883,2500.0,GBP,2025-01-13,2025-02-12,2025-02-21,PAY INV-101883,low,matched
PAYREC-001884,INVREC-001884,CUST-00002,C0002,IronBridge Limited,INV-101884,594.68,GBP,2025-03-19,2025-03-26,2025-03-25,INV-101884,low,matched
PAYREC-001885,INVREC-001885,CUST-00002,C0002,IronBridge Limited,INV-101885,2500.0,GBP,2025-03-24,2025-05-08,2025-05-06,PAY INV-101885,low,unmatched_expected
PAYREC-001886,INVREC-001886,CUST-00011,C0011,Harbour Limited,INV-101886,116.81,GBP,2025-02-04,2025-02-18,2025-02-18,INV-101886,low,matched
PAYREC-001887,INVREC-001887,CUST-00002,C0002,IronBridge Limited,INV-101887,4270.97,GBP,2025-01-14,2025-02-13,2025-02-13,C0002-INV-101887,low,matched
PAYREC-001888,INVREC-001888,CUST-00011,C0011,Harbour Limited,INV-101888,4467.33,GBP,2025-01-26,2025-02-09,2025-02-10,PAY INV-101888,low,unmatched_expected
PAYREC-001889,INVREC-001889,CUST-00021,C0021,ClearWater Limited,INV-101889,99.0,GBP,2025-02-09,2025-03-11,2025-03-13,C0021 101889,medium,matched
PAYREC-001890,INVREC-001890,CUST-00070,C0070,ClearWater Solutions,INV-101890,154.98,GBP,2025-03-30,2025-04-13,2025-04-14,INV-101890,medium,unmatched_expected
PAYREC-001891,INVREC-001891,CUST-00006,C0006,BlueRock Solutions,INV-101891,399.0,GBP,2025-01-14,2025-02-13,2025-02-18,C0006 101891,high,matched
PAYREC-001892,INVREC-001892,CUST-00019,C0019,Vertex Holdings,INV-101892,399.0,GBP,2025-01-01,2025-02-15,2025-02-14,PAY INV-101892,high,matched
PAYREC-001893,INVREC-001893,CUST-00050,C0050,ClearWater Partners,INV-101893,1200.0,GBP,2025-01-19,2025-02-18,2025-02-21,INV-101893,high,matched
PAYREC-001894,INVREC-001894,CUST-00050,C0050,ClearWater Partners,INV-101894,606.42,GBP,2025-03-29,2025-04-28,2025-04-28,INV-101894,high,matched
PAYREC-001895,INVREC-001895,CUST-00022,C0022,Maple Distribution,INV-101895,1444.98,GBP,2025-01-15,2025-01-29,2025-02-01,INV-101895,medium,matched
PAYREC-001896,INVREC-001896,CUST-00010,C0010,Vertex Partners,INV-101896,4627.28,GBP,2025-03-20,2025-04-19,2025-04-20,C0010 101896,high,matched
PAYREC-001897,INVREC-001897,CUST-00011,C0011,Harbour Limited,INV-101897,750.0,GBP,2025-01-06,2025-02-05,2025-02-05,C0011 101897,low,unmatched_expected
PAYREC-001898,INVREC-001898,CUST-00043,C0043,Summit Retail,INV-101898,4470.93,GBP,2025-03-18,2025-04-01,2025-03-30,C0043 101898,high,matched
